id,salesperson_id,created_at,region,total
94602,23,2020-05-17,Centro-Oeste,"R$ 569,72"
94603,114,2024-03-04,Nordeste,"R$ 268,02"
94604,55,2020-08-05,Norte,"R$ 206,15"
94605,91,2023-02-03,Norte,"R$ 274,81"
94606,127,2021-08-13,Norte,"R$ 1019,95"
94607,1,2020-12-08,Nordeste,"R$ 799,16"
94608,45,2021-12-21,Sudeste,"R$ 602,45"
94609,29,2024-03-27,Nordeste,"R$ 620,66"
94610,44,2023-07-19,Nordeste,"R$ 264,93"
94611,96,2020-08-06,Centro-Oeste,"R$ 1115,68"
94612,61,2023-05-14,Sudeste,"R$ 144,10"
94613,98,2022-11-11,Sudeste,"R$ 581,39"
94614,78,2020-05-02,Sudeste,"R$ 503,73"
94615,29,2022-02-18,Sul,"R$ 602,46"
94616,55,2020-02-18,Sul,"R$ 652,30"
94617,52,2023-08-17,Sudeste,"R$ 263,46"
94618,23,2020-09-07,Nordeste,"R$ 330,35"
94619,101,2023-11-08,Nordeste,"R$ 536,35"
94620,123,2023-10-11,Sudeste,"R$ 421,62"
94621,134,2024-03-08,Nordeste,"R$ 772,95"
94622,86,2024-10-04,Sudeste,"R$ 239,96"
94623,41,2022-06-03,Nordeste,"R$ 0,00"
94624,98,2024-06-02,Centro-Oeste,"R$ 537,41"
94625,12,2020-06-28,Nordeste,"R$ 553,76"
94626,63,2021-12-16,Sul,"R$ 730,24"
94627,108,2022-02-05,Sudeste,"R$ 678,78"
94628,68,2022-07-25,Norte,"R$ 597,71"
94629,38,2023-03-02,Norte,"R$ 312,07"
94630,136,2022-10-24,Sudeste,"R$ 388,79"
94631,6,2022-04-15,Centro-Oeste,"R$ 566,96"
94632,11,2020-04-06,Sudeste,"R$ 230,25"
94633,14,2021-01-01,Sudeste,"R$ 559,31"
94634,24,2020-04-11,Nordeste,"R$ 655,56"
94635,86,2024-11-10,Nordeste,"R$ 186,94"
94636,88,2021-05-26,Norte,"R$ 498,57"
94637,147,2021-02-04,Norte,"R$ 514,23"
94638,54,2020-04-15,Sul,"R$ 232,02"
94639,38,2024-04-29,Centro-Oeste,"R$ 459,62"
94640,126,2023-12-17,Nordeste,"R$ 300,18"
94641,104,2020-10-12,Norte,"R$ 712,85"
94642,127,2022-10-20,Nordeste,"R$ 472,79"
94643,40,2024-01-05,Sul,"R$ 262,21"
94644,113,2020-06-11,Norte,"R$ 565,52"
94645,6,2022-03-09,Norte,"R$ 579,91"
94646,130,2023-05-02,Sudeste,"R$ 182,33"
94647,144,2022-01-24,Nordeste,"R$ 404,45"
94648,6,2022-11-01,Centro-Oeste,"R$ 822,28"
94649,37,2020-08-01,Norte,"R$ 144,28"
94650,6,2020-08-27,Norte,"R$ 613,89"
94651,116,2022-08-11,Sul,"R$ 272,30"
94652,60,2023-11-16,Norte,"R$ 357,71"
94653,20,2021-04-26,Centro-Oeste,"R$ 125,06"
94654,61,2022-01-29,Sudeste,"R$ 166,34"
94655,126,2024-02-20,Norte,"R$ 1264,79"
94656,28,2023-03-20,Norte,"R$ 797,29"
94657,19,2022-02-04,Nordeste,"R$ 247,86"
94658,109,2024-01-21,Centro-Oeste,"R$ 245,36"
94659,45,2023-12-26,Centro-Oeste,"R$ 415,38"
94660,93,2021-06-02,Centro-Oeste,"R$ 458,93"
94661,9,2020-12-02,Norte,"R$ 446,04"
94662,64,2021-02-23,Norte,"R$ 299,71"
94663,84,2023-07-19,Sul,"R$ 283,40"
94664,100,2023-01-19,Norte,"R$ 466,20"
94665,113,2022-10-11,Sul,"R$ 936,11"
94666,91,2020-12-28,Sudeste,"R$ 246,60"
94667,140,2022-07-14,Nordeste,"R$ 495,60"
94668,73,2024-11-10,Centro-Oeste,"R$ 142,71"
94669,114,2022-03-14,Sul,"R$ 747,31"
94670,100,2021-11-23,Centro-Oeste,"R$ 421,49"
94671,57,2021-10-08,Sudeste,"R$ 895,60"
94672,31,2022-09-30,Nordeste,"R$ 355,11"
94673,104,2022-03-23,Sudeste,"R$ 445,85"
94674,75,2021-06-16,Sul,"R$ 426,82"
94675,122,2020-02-15,Nordeste,"R$ 889,13"
94676,105,2022-01-01,Sudeste,"R$ 799,58"
94677,47,2021-10-06,Centro-Oeste,"R$ 429,96"
94678,25,2023-04-03,Sul,"R$ 156,14"
94679,41,2022-06-24,Nordeste,"R$ 856,09"
94680,52,2022-12-08,Centro-Oeste,"R$ 832,41"
94681,9,2024-05-29,Sul,"R$ 532,86"
94682,20,2020-11-02,Sul,"R$ 580,27"
94683,53,2020-01-25,Sul,"R$ 408,79"
94684,135,2022-08-25,Centro-Oeste,"R$ 426,02"
94685,67,2024-08-28,Sul,"R$ 206,91"
94686,54,2023-12-19,Sudeste,"R$ 591,20"
94687,115,2021-12-29,Norte,"R$ 574,60"
94688,67,2023-02-13,Sudeste,"R$ 391,37"
94689,20,2024-11-02,Sul,"R$ 142,61"
94690,134,2022-10-22,Sul,"R$ 890,04"
94691,45,2024-12-03,Sul,"R$ 515,06"
94692,87,2023-09-16,Sudeste,"R$ 1006,58"
94693,90,2021-10-08,Norte,"R$ 179,71"
94694,50,2020-11-19,Centro-Oeste,"R$ 237,32"
94695,15,2024-05-09,Sudeste,"R$ 724,89"
94696,6,2020-06-06,Nordeste,"R$ 1065,22"
94697,1,2024-01-08,Sudeste,"R$ 0,00"
94698,46,2022-12-30,Norte,"R$ 427,46"
94699,16,2024-03-30,Centro-Oeste,"R$ 360,46"
94700,71,2024-08-14,Sudeste,"R$ 522,88"
94701,123,2024-07-06,Sul,"R$ 608,06"
94702,147,2022-08-23,Sul,"R$ 485,50"
94703,45,2023-10-22,Sudeste,"R$ 368,93"
94704,50,2020-03-11,Norte,"R$ 666,40"
94705,91,2023-05-22,Nordeste,"R$ 287,95"
94706,1,2024-09-16,Sul,"R$ 496,40"
94707,125,2024-06-14,Sudeste,"R$ 201,27"
94708,20,2022-11-18,Norte,"R$ 411,05"
94709,150,2023-09-27,Nordeste,"R$ 425,30"
94710,106,2024-03-10,Nordeste,"R$ 545,44"
94711,74,2022-04-16,Sul,"R$ 337,33"
94712,77,2022-05-11,Sudeste,"R$ 447,18"
94713,77,2024-03-17,Norte,"R$ 1120,51"
94714,122,2022-11-24,Norte,"R$ 487,35"
94715,13,2022-04-02,Centro-Oeste,"R$ 352,65"
94716,108,2020-12-11,Norte,"R$ 173,63"
94717,114,2022-10-03,Sul,"R$ 264,65"
94718,83,2021-09-18,Centro-Oeste,"R$ 483,26"
94719,33,2020-12-12,Norte,"R$ 642,70"
94720,102,2020-12-27,Nordeste,"R$ 502,07"
94721,81,2020-11-06,Centro-Oeste,"R$ 190,44"
94722,72,2022-12-07,Norte,"R$ 200,46"
94723,60,2021-03-14,Sudeste,"R$ 483,42"
94724,50,2021-01-09,Nordeste,"R$ 320,05"
94725,20,2020-10-10,Nordeste,"R$ 367,41"
94726,70,2021-09-14,Norte,"R$ 660,81"
94727,141,2022-06-03,Centro-Oeste,"R$ 1024,43"
94728,45,2023-01-13,Centro-Oeste,"R$ 664,32"
94729,67,2020-01-25,Nordeste,"R$ 421,37"
94730,52,2023-07-04,Nordeste,"R$ 694,84"
94731,72,2021-09-09,Centro-Oeste,"R$ 1065,32"
94732,138,2023-06-14,Sul,"R$ 439,35"
94733,81,2020-06-09,Sul,"R$ 357,40"
94734,96,2020-05-02,Sul,"R$ 521,99"
94735,51,2023-07-15,Norte,"R$ 755,36"
94736,111,2024-07-29,Sudeste,"R$ 461,84"
94737,103,2024-07-28,Nordeste,"R$ 364,59"
94738,69,2024-05-05,Sul,"R$ 708,10"
94739,42,2020-02-03,Sul,"R$ 486,38"
94740,99,2023-11-02,Sul,"R$ 173,17"
94741,48,2021-08-22,Norte,"R$ 395,87"
94742,44,2021-07-13,Centro-Oeste,"R$ 873,76"
94743,126,2021-05-03,Norte,"R$ 657,99"
94744,70,2022-03-02,Sul,"R$ 62,82"
94745,63,2022-06-12,Centro-Oeste,"R$ 461,22"
94746,13,2023-07-06,Sul,"R$ 838,49"
94747,119,2021-07-14,Centro-Oeste,"R$ 872,35"
94748,111,2022-07-18,Sudeste,"R$ 470,90"
94749,96,2020-09-10,Norte,"R$ 453,62"
94750,66,2021-11-08,Nordeste,"R$ 379,31"
94751,31,2024-08-01,Nordeste,"R$ 397,83"
94752,6,2023-08-11,Sudeste,"R$ 135,71"
94753,110,2024-04-23,Nordeste,"R$ 208,82"
94754,134,2023-04-12,Sul,"R$ 781,84"
94755,97,2021-03-31,Nordeste,"R$ 444,56"
94756,147,2023-10-18,Sul,"R$ 192,78"
94757,79,2021-01-31,Sudeste,"R$ 597,72"
94758,53,2022-12-20,Norte,"R$ 467,76"
94759,23,2022-10-14,Sudeste,"R$ 741,29"
94760,130,2024-10-18,Sudeste,"R$ 916,76"
94761,13,2021-03-15,Centro-Oeste,"R$ 650,24"
94762,109,2024-09-10,Sudeste,"R$ 53,88"
94763,115,2021-05-21,Sul,"R$ 492,98"
94764,32,2024-10-11,Sul,"R$ 520,15"
94765,55,2024-08-29,Sudeste,"R$ 733,97"
94766,97,2020-04-03,Norte,"R$ 821,73"
94767,120,2024-02-08,Centro-Oeste,"R$ 227,70"
94768,89,2020-04-07,Norte,"R$ 581,95"
94769,24,2022-11-27,Centro-Oeste,"R$ 714,84"
94770,5,2024-04-23,Norte,"R$ 571,61"
94771,68,2022-12-10,Sudeste,"R$ 766,60"
94772,108,2021-11-18,Norte,"R$ 478,19"
94773,126,2021-10-02,Sul,"R$ 165,61"
94774,43,2022-09-01,Sudeste,"R$ 172,69"
94775,119,2021-11-13,Centro-Oeste,"R$ 497,50"
94776,93,2022-12-19,Nordeste,"R$ 4,06"
94777,128,2024-09-24,Sul,"R$ 881,17"
94778,35,2022-07-31,Nordeste,"R$ 652,66"
94779,16,2023-10-15,Centro-Oeste,"R$ 563,85"
94780,31,2020-01-11,Norte,"R$ 517,64"
94781,115,2020-11-15,Sudeste,"R$ 379,61"
94782,96,2023-04-03,Centro-Oeste,"R$ 363,46"
94783,82,2024-06-25,Sul,"R$ 216,46"
94784,23,2020-03-25,Sul,"R$ 225,10"
94785,24,2020-05-19,Centro-Oeste,"R$ 70,88"
94786,97,2023-12-25,Sul,"R$ 603,42"
94787,77,2024-06-01,Sul,"R$ 321,69"
94788,35,2021-06-22,Nordeste,"R$ 790,66"
94789,89,2021-10-15,Nordeste,"R$ 427,68"
94790,22,2020-06-15,Norte,"R$ 335,93"
94791,120,2020-10-11,Sul,"R$ 834,11"
94792,60,2022-08-11,Nordeste,"R$ 429,26"
94793,28,2023-05-04,Norte,"R$ 954,67"
94794,49,2022-11-15,Norte,"R$ 652,99"
94795,33,2022-06-25,Norte,"R$ 171,78"
94796,65,2023-02-22,Nordeste,"R$ 612,86"
94797,8,2024-12-15,Norte,"R$ 240,50"
94798,48,2024-05-03,Sul,"R$ 338,87"
94799,44,2020-02-04,Sul,"R$ 444,23"
94800,72,2024-04-07,Centro-Oeste,"R$ 511,86"
94801,49,2021-02-12,Norte,"R$ 303,91"
94802,114,2024-12-14,Centro-Oeste,"R$ 288,12"
94803,40,2021-03-07,Nordeste,"R$ 396,38"
94804,95,2022-12-22,Norte,"R$ 627,18"
94805,136,2024-03-23,Sudeste,"R$ 455,28"
94806,84,2020-01-14,Centro-Oeste,"R$ 408,05"
94807,40,2021-08-31,Centro-Oeste,"R$ 461,04"
94808,112,2024-10-28,Centro-Oeste,"R$ 1008,19"
94809,30,2024-09-28,Sudeste,"R$ 593,99"
94810,69,2023-06-19,Nordeste,"R$ 608,75"
94811,12,2021-10-16,Nordeste,"R$ 348,21"
94812,66,2023-07-07,Sul,"R$ 491,85"
94813,91,2023-02-08,Nordeste,"R$ 288,76"
94814,142,2022-08-02,Norte,"R$ 279,02"
94815,77,2021-10-04,Nordeste,"R$ 679,14"
94816,48,2022-01-12,Nordeste,"R$ 235,68"
94817,121,2020-10-14,Centro-Oeste,"R$ 649,18"
94818,55,2020-11-26,Sudeste,"R$ 288,01"
94819,144,2020-08-05,Centro-Oeste,"R$ 247,58"
94820,81,2021-08-24,Norte,"R$ 435,98"
94821,104,2021-04-20,Centro-Oeste,"R$ 469,37"
94822,8,2021-12-18,Nordeste,"R$ 861,38"
94823,1,2024-10-13,Sudeste,"R$ 859,19"
94824,8,2022-12-30,Sul,"R$ 936,93"
94825,42,2021-12-02,Sudeste,"R$ 417,11"
94826,105,2024-02-08,Centro-Oeste,"R$ 337,88"
94827,139,2021-04-18,Nordeste,"R$ 883,39"
94828,88,2020-06-12,Centro-Oeste,"R$ 913,58"
94829,120,2020-10-03,Nordeste,"R$ 374,70"
94830,9,2020-11-14,Centro-Oeste,"R$ 620,38"
94831,60,2022-02-17,Sul,"R$ 0,00"
94832,96,2022-04-30,Sudeste,"R$ 721,30"
94833,28,2024-07-03,Sul,"R$ 511,12"
94834,53,2024-03-05,Norte,"R$ 598,14"
94835,44,2020-11-11,Sudeste,"R$ 471,90"
94836,38,2023-03-10,Sudeste,"R$ 1007,52"
94837,98,2021-04-13,Centro-Oeste,"R$ 659,84"
94838,89,2020-03-04,Sul,"R$ 962,13"
94839,110,2024-03-24,Nordeste,"R$ 502,18"
94840,10,2023-08-04,Sudeste,"R$ 911,24"
94841,55,2024-08-18,Sudeste,"R$ 632,67"
94842,19,2024-01-13,Sudeste,"R$ 383,94"
94843,97,2024-03-10,Centro-Oeste,"R$ 522,33"
94844,147,2023-12-02,Norte,"R$ 512,14"
94845,53,2020-03-02,Sul,"R$ 495,83"
94846,14,2024-11-01,Nordeste,"R$ 635,94"
94847,119,2021-10-17,Sudeste,"R$ 245,63"
94848,112,2024-07-15,Sul,"R$ 527,54"
94849,55,2024-07-19,Nordeste,"R$ 96,94"
94850,76,2021-06-08,Sudeste,"R$ 580,42"
94851,84,2021-07-28,Centro-Oeste,"R$ 357,60"
94852,83,2023-10-07,Sul,"R$ 603,51"
94853,56,2023-12-11,Centro-Oeste,"R$ 438,75"
94854,34,2020-11-30,Norte,"R$ 479,98"
94855,25,2024-11-19,Nordeste,"R$ 801,49"
94856,4,2021-12-08,Sul,"R$ 442,00"
94857,7,2022-07-28,Centro-Oeste,"R$ 521,96"
94858,72,2022-12-08,Nordeste,"R$ 562,21"
94859,37,2023-01-11,Sudeste,"R$ 782,57"
94860,85,2023-11-19,Norte,"R$ 582,13"
94861,120,2024-02-21,Sul,"R$ 176,76"
94862,58,2024-04-28,Sul,"R$ 334,17"
94863,81,2023-03-26,Sudeste,"R$ 401,35"
94864,6,2022-12-18,Centro-Oeste,"R$ 613,83"
94865,89,2024-03-08,Norte,"R$ 351,27"
94866,97,2024-03-09,Sudeste,"R$ 580,32"
94867,92,2020-01-03,Sudeste,"R$ 701,37"
94868,88,2020-08-26,Centro-Oeste,"R$ 856,29"
94869,72,2022-01-03,Nordeste,"R$ 249,59"
94870,6,2024-05-03,Nordeste,"R$ 559,84"
94871,61,2020-05-11,Nordeste,"R$ 372,02"
94872,94,2021-01-14,Sudeste,"R$ 621,83"
94873,112,2023-12-18,Norte,"R$ 407,59"
94874,54,2024-05-15,Sudeste,"R$ 600,81"
94875,144,2020-12-14,Sudeste,"R$ 605,98"
94876,69,2020-10-15,Norte,"R$ 586,79"
94877,145,2021-06-29,Sul,"R$ 542,37"
94878,63,2022-06-12,Sudeste,"R$ 0,00"
94879,23,2023-01-21,Sudeste,"R$ 188,11"
94880,102,2020-12-04,Nordeste,"R$ 547,67"
94881,94,2023-04-27,Nordeste,"R$ 203,75"
94882,23,2020-03-08,Norte,"R$ 283,93"
94883,40,2020-12-09,Nordeste,"R$ 288,55"
94884,2,2022-11-13,Norte,"R$ 1019,60"
94885,80,2023-04-19,Norte,"R$ 155,29"
94886,107,2020-12-23,Sul,"R$ 339,54"
94887,42,2024-10-10,Sul,"R$ 516,34"
94888,112,2024-08-24,Sudeste,"R$ 916,63"
94889,140,2021-12-13,Sul,"R$ 459,31"
94890,56,2023-05-03,Sul,"R$ 775,41"
94891,144,2022-03-02,Nordeste,"R$ 299,41"
94892,78,2021-02-25,Centro-Oeste,"R$ 317,09"
94893,5,2024-04-23,Norte,"R$ 100,17"
94894,9,2021-04-13,Sul,"R$ 300,69"
94895,127,2020-08-27,Nordeste,"R$ 0,00"
94896,86,2024-07-03,Nordeste,"R$ 452,47"
94897,112,2023-02-23,Sul,"R$ 224,57"
94898,141,2024-08-16,Nordeste,"R$ 508,71"
94899,76,2024-09-27,Nordeste,"R$ 1150,80"
94900,81,2023-10-18,Sudeste,"R$ 439,71"
94901,41,2024-11-07,Centro-Oeste,"R$ 895,68"
94902,115,2020-04-07,Sul,"R$ 784,49"
94903,83,2023-11-19,Centro-Oeste,"R$ 336,86"
94904,78,2021-03-14,Centro-Oeste,"R$ 914,90"
94905,132,2021-12-25,Nordeste,"R$ 395,01"
94906,57,2020-03-05,Sudeste,"R$ 660,30"
94907,34,2022-12-27,Centro-Oeste,"R$ 569,24"
94908,40,2020-03-25,Centro-Oeste,"R$ 662,89"
94909,22,2024-12-30,Centro-Oeste,"R$ 431,31"
94910,95,2024-01-05,Nordeste,"R$ 844,08"
94911,138,2023-01-03,Sudeste,"R$ 534,97"
94912,109,2020-03-16,Sul,"R$ 369,98"
94913,124,2021-10-29,Sudeste,"R$ 279,23"
94914,129,2024-06-10,Sudeste,"R$ 775,38"
94915,25,2023-08-17,Sul,"R$ 992,29"
94916,133,2022-12-20,Sudeste,"R$ 440,30"
94917,130,2021-03-30,Norte,"R$ 613,78"
94918,43,2021-06-25,Sul,"R$ 131,34"
94919,117,2020-02-06,Sul,"R$ 296,18"
94920,33,2022-09-27,Nordeste,"R$ 197,70"
94921,58,2022-10-06,Centro-Oeste,"R$ 437,92"
94922,1,2023-09-01,Sul,"R$ 411,02"
94923,144,2024-07-20,Norte,"R$ 787,21"
94924,111,2022-08-17,Sudeste,"R$ 398,68"
94925,10,2024-09-26,Centro-Oeste,"R$ 453,40"
94926,89,2024-04-15,Sudeste,"R$ 524,47"
94927,9,2022-09-02,Sudeste,"R$ 119,65"
94928,90,2023-10-14,Nordeste,"R$ 510,53"
94929,85,2024-10-27,Sudeste,"R$ 851,30"
94930,98,2022-04-07,Norte,"R$ 463,74"
94931,86,2024-11-25,Nordeste,"R$ 278,82"
94932,17,2022-02-05,Sudeste,"R$ 677,47"
94933,118,2022-12-31,Sudeste,"R$ 853,79"
94934,144,2024-03-02,Sudeste,"R$ 33,07"
94935,74,2023-06-24,Norte,"R$ 250,48"
94936,71,2024-04-26,Norte,"R$ 438,37"
94937,51,2021-02-27,Sul,"R$ 263,57"
94938,94,2021-08-27,Centro-Oeste,"R$ 1361,62"
94939,29,2020-06-28,Nordeste,"R$ 531,79"
94940,59,2023-10-24,Sudeste,"R$ 399,58"
94941,30,2021-10-27,Norte,"R$ 188,58"
94942,68,2021-06-24,Nordeste,"R$ 845,95"
94943,1,2021-07-24,Nordeste,"R$ 299,18"
94944,58,2024-07-01,Norte,"R$ 121,83"
94945,79,2023-08-26,Nordeste,"R$ 431,10"
94946,95,2024-08-20,Centro-Oeste,"R$ 912,71"
94947,71,2023-05-01,Nordeste,"R$ 166,45"
94948,18,2022-05-17,Norte,"R$ 507,17"
94949,10,2020-06-03,Nordeste,"R$ 729,20"
94950,115,2020-08-03,Sudeste,"R$ 852,29"
94951,85,2020-01-25,Centro-Oeste,"R$ 461,97"
94952,38,2024-05-04,Sul,"R$ 446,89"
94953,117,2023-08-15,Sul,"R$ 813,72"
94954,84,2020-01-25,Sul,"R$ 688,68"
94955,86,2020-03-17,Sudeste,"R$ 349,42"
94956,132,2020-10-19,Sudeste,"R$ 588,24"
94957,9,2024-12-18,Sul,"R$ 627,75"
94958,81,2021-12-30,Centro-Oeste,"R$ 640,11"
94959,129,2021-09-15,Nordeste,"R$ 366,54"
94960,84,2023-05-30,Norte,"R$ 194,87"
94961,98,2024-02-01,Sul,"R$ 445,75"
94962,20,2020-08-21,Centro-Oeste,"R$ 628,39"
94963,40,2021-06-16,Norte,"R$ 120,65"
94964,74,2024-04-15,Norte,"R$ 553,22"
94965,130,2020-08-24,Centro-Oeste,"R$ 849,67"
94966,94,2020-11-05,Sudeste,"R$ 391,01"
94967,144,2024-01-26,Centro-Oeste,"R$ 896,53"
94968,45,2020-04-05,Sudeste,"R$ 504,82"
94969,69,2024-09-15,Centro-Oeste,"R$ 190,50"
94970,117,2021-07-21,Centro-Oeste,"R$ 414,75"
94971,121,2024-12-03,Norte,"R$ 148,48"
94972,68,2024-04-15,Nordeste,"R$ 424,14"
94973,80,2022-10-03,Nordeste,"R$ 0,19"
94974,108,2023-04-01,Nordeste,"R$ 387,93"
94975,82,2024-01-03,Sul,"R$ 408,49"
94976,70,2023-03-31,Nordeste,"R$ 522,78"
94977,52,2020-05-31,Nordeste,"R$ 484,99"
94978,96,2022-02-05,Sul,"R$ 913,10"
94979,17,2022-09-05,Centro-Oeste,"R$ 253,48"
94980,54,2020-10-03,Nordeste,"R$ 232,38"
94981,96,2021-04-23,Norte,"R$ 587,60"
94982,80,2023-06-30,Norte,"R$ 722,00"
94983,141,2020-09-04,Centro-Oeste,"R$ 207,57"
94984,55,2020-05-17,Nordeste,"R$ 563,92"
94985,149,2022-06-19,Centro-Oeste,"R$ 439,17"
94986,112,2020-09-29,Norte,"R$ 491,78"
94987,138,2021-10-11,Nordeste,"R$ 675,67"
94988,25,2020-08-22,Norte,"R$ 267,78"
94989,75,2024-12-14,Norte,"R$ 201,91"
94990,80,2022-10-02,Centro-Oeste,"R$ 39,22"
94991,122,2021-09-09,Sudeste,"R$ 301,81"
94992,76,2020-05-11,Centro-Oeste,"R$ 748,93"
94993,139,2023-05-12,Sudeste,"R$ 884,55"
94994,73,2024-05-17,Centro-Oeste,"R$ 778,00"
94995,141,2023-08-01,Norte,"R$ 724,46"
94996,30,2021-01-09,Nordeste,"R$ 179,01"
94997,12,2021-03-29,Centro-Oeste,"R$ 499,65"
94998,14,2022-11-19,Sudeste,"R$ 418,57"
94999,136,2023-06-12,Norte,"R$ 637,15"
95000,29,2023-03-16,Centro-Oeste,"R$ 481,32"
95001,13,2021-02-17,Centro-Oeste,"R$ 1247,16"
95002,110,2022-07-06,Nordeste,"R$ 947,13"
95003,118,2023-04-15,Nordeste,"R$ 679,49"
95004,45,2024-01-17,Norte,"R$ 360,10"
95005,105,2024-06-20,Nordeste,"R$ 134,43"
95006,111,2024-05-25,Sul,"R$ 136,99"
95007,7,2022-09-15,Norte,"R$ 429,64"
95008,96,2021-10-27,Sul,"R$ 536,76"
95009,92,2020-06-19,Sudeste,"R$ 861,92"
95010,68,2024-03-24,Sudeste,"R$ 787,66"
95011,90,2022-11-16,Sul,"R$ 251,58"
95012,114,2020-05-23,Sudeste,"R$ 382,23"
95013,150,2020-03-22,Sudeste,"R$ 438,21"
95014,101,2024-04-21,Centro-Oeste,"R$ 392,91"
95015,29,2022-09-12,Centro-Oeste,"R$ 3,17"
95016,85,2021-10-05,Sul,"R$ 32,09"
95017,47,2020-08-22,Sul,"R$ 620,64"
95018,123,2023-01-08,Nordeste,"R$ 359,02"
95019,42,2022-12-31,Nordeste,"R$ 547,38"
95020,58,2020-11-14,Sul,"R$ 299,62"
95021,26,2023-10-21,Nordeste,"R$ 189,05"
95022,96,2020-06-14,Nordeste,"R$ 942,58"
95023,71,2020-04-26,Sudeste,"R$ 607,30"
95024,80,2022-11-13,Centro-Oeste,"R$ 372,33"
95025,27,2024-12-13,Norte,"R$ 295,01"
95026,46,2022-06-09,Sudeste,"R$ 548,85"
95027,74,2020-09-27,Centro-Oeste,"R$ 579,40"
95028,23,2021-04-15,Sudeste,"R$ 789,09"
95029,99,2023-01-26,Sul,"R$ 608,39"
95030,65,2020-03-03,Nordeste,"R$ 589,16"
95031,113,2023-04-03,Sul,"R$ 852,64"
95032,139,2024-11-26,Centro-Oeste,"R$ 288,03"
95033,32,2022-07-22,Sul,"R$ 585,58"
95034,47,2021-12-10,Nordeste,"R$ 772,03"
95035,104,2024-10-18,Sudeste,"R$ 572,80"
95036,127,2023-03-28,Norte,"R$ 326,71"
95037,64,2022-10-28,Nordeste,"R$ 915,22"
95038,110,2023-03-14,Norte,"R$ 100,95"
95039,130,2022-01-11,Norte,"R$ 250,52"
95040,50,2021-09-17,Norte,"R$ 946,51"
95041,17,2022-11-08,Sudeste,"R$ 509,44"
95042,127,2023-06-12,Nordeste,"R$ 328,24"
95043,46,2023-07-04,Sul,"R$ 262,35"
95044,87,2023-07-23,Centro-Oeste,"R$ 804,79"
95045,2,2023-10-15,Centro-Oeste,"R$ 398,53"
95046,119,2024-10-22,Sudeste,"R$ 39,35"
95047,90,2024-11-19,Norte,"R$ 636,00"
95048,129,2022-04-03,Nordeste,"R$ 1198,22"
95049,73,2023-11-04,Nordeste,"R$ 395,46"
95050,139,2024-09-07,Sul,"R$ 86,60"
95051,82,2020-03-22,Sudeste,"R$ 184,44"
95052,120,2022-01-02,Nordeste,"R$ 800,82"
95053,82,2022-07-09,Sul,"R$ 656,99"
95054,81,2021-01-14,Sul,"R$ 671,66"
95055,46,2020-12-13,Centro-Oeste,"R$ 443,06"
95056,45,2020-09-21,Sudeste,"R$ 172,40"
95057,131,2023-01-21,Nordeste,"R$ 368,99"
95058,14,2022-07-13,Norte,"R$ 1106,54"
95059,102,2020-06-08,Centro-Oeste,"R$ 501,35"
95060,131,2022-12-09,Centro-Oeste,"R$ 749,13"
95061,47,2021-06-18,Nordeste,"R$ 606,30"
95062,48,2022-11-10,Nordeste,"R$ 321,05"
95063,23,2021-06-19,Nordeste,"R$ 220,78"
95064,19,2021-03-10,Nordeste,"R$ 1041,03"
95065,101,2024-10-14,Norte,"R$ 301,55"
95066,124,2021-06-04,Sudeste,"R$ 156,85"
95067,119,2024-04-14,Sudeste,"R$ 434,42"
95068,45,2024-06-22,Norte,"R$ 421,27"
95069,8,2022-03-23,Nordeste,"R$ 741,81"
95070,102,2021-05-19,Nordeste,"R$ 442,14"
95071,111,2020-06-15,Centro-Oeste,"R$ 482,57"
95072,95,2022-08-14,Norte,"R$ 1023,97"
95073,62,2022-01-11,Norte,"R$ 861,20"
95074,138,2023-10-22,Norte,"R$ 310,15"
95075,136,2020-02-12,Nordeste,"R$ 635,02"
95076,127,2023-06-17,Sudeste,"R$ 464,56"
95077,41,2021-02-09,Sul,"R$ 288,94"
95078,44,2023-12-22,Sudeste,"R$ 940,72"
95079,140,2023-03-29,Nordeste,"R$ 178,97"
95080,88,2020-10-03,Sudeste,"R$ 407,76"
95081,24,2021-11-07,Centro-Oeste,"R$ 155,72"
95082,34,2024-04-20,Sudeste,"R$ 307,93"
95083,137,2023-11-24,Norte,"R$ 343,82"
95084,14,2023-03-14,Centro-Oeste,"R$ 170,14"
95085,98,2021-03-30,Centro-Oeste,"R$ 121,26"
95086,53,2024-10-17,Norte,"R$ 410,28"
95087,116,2022-01-23,Sudeste,"R$ 479,00"
95088,104,2020-04-28,Nordeste,"R$ 540,08"
95089,75,2020-10-07,Nordeste,"R$ 286,06"
95090,9,2021-12-29,Nordeste,"R$ 657,76"
95091,4,2023-04-02,Sudeste,"R$ 389,81"
95092,84,2023-01-30,Sudeste,"R$ 394,81"
95093,83,2021-09-24,Nordeste,"R$ 687,49"
95094,17,2020-11-12,Centro-Oeste,"R$ 831,29"
95095,95,2024-06-26,Norte,"R$ 0,00"
95096,44,2020-09-08,Centro-Oeste,"R$ 103,04"
95097,8,2023-05-03,Norte,"R$ 866,52"
95098,3,2023-05-12,Sudeste,"R$ 838,42"
95099,33,2023-02-10,Nordeste,"R$ 632,31"
95100,35,2020-08-25,Sul,"R$ 859,20"
95101,136,2023-08-23,Sudeste,"R$ 132,90"
95102,97,2024-09-02,Norte,"R$ 220,56"
95103,91,2022-08-11,Nordeste,"R$ 993,30"
